store_id,datetime,transaction_qty,hour,day_of_week,lag_1,lag_24,lag_168,rolling_3,rolling_7,naive_forecast,moving_avg_forecast
5,2025-07-14 10:00:00,37,10,0,18.0,27.0,29.0,44.0,35.42857142857143,18.0,44.0
5,2025-07-14 11:00:00,27,11,0,37.0,19.0,62.0,27.33333333333333,38.57142857142857,37.0,27.333333333333332
5,2025-07-14 12:00:00,24,12,0,27.0,22.0,6.0,29.33333333333333,40.71428571428572,27.0,29.333333333333332
5,2025-07-14 13:00:00,29,13,0,24.0,22.0,40.0,26.666666666666668,39.57142857142857,24.0,26.666666666666668
5,2025-07-14 14:00:00,21,14,0,29.0,17.0,22.0,24.666666666666668,33.285714285714285,29.0,24.666666666666668
5,2025-07-14 15:00:00,44,15,0,21.0,8.0,46.0,31.33333333333333,28.571428571428573,21.0,31.333333333333332
5,2025-07-14 16:00:00,34,16,0,44.0,37.0,29.0,33.0,30.857142857142858,44.0,33.0
5,2025-07-14 17:00:00,5,17,0,34.0,54.0,44.0,27.666666666666668,26.285714285714285,34.0,27.666666666666668
5,2025-07-15 06:00:00,78,6,1,5.0,59.0,27.0,39.0,33.57142857142857,5.0,39.0
5,2025-07-15 07:00:00,83,7,1,78.0,27.0,24.0,55.333333333333336,42.0,78.0,55.333333333333336
5,2025-07-15 08:00:00,58,8,1,83.0,38.0,49.0,73.0,46.142857142857146,83.0,73.0
5,2025-07-15 09:00:00,15,9,1,58.0,14.0,47.0,52.0,45.285714285714285,58.0,52.0
5,2025-07-15 17:00:00,10,17,1,15.0,2.0,53.0,27.666666666666668,40.42857142857143,15.0,27.666666666666668
5,2025-07-15 18:00:00,13,18,1,10.0,33.0,46.0,12.666666666666666,37.42857142857143,10.0,12.666666666666666
5,2025-07-16 09:00:00,40,9,2,13.0,26.0,27.0,21.0,42.42857142857143,13.0,21.0
5,2025-07-16 10:00:00,56,10,2,40.0,30.0,26.0,36.333333333333336,39.285714285714285,40.0,36.333333333333336
5,2025-07-16 11:00:00,26,11,2,56.0,25.0,8.0,40.66666666666666,31.142857142857142,56.0,40.666666666666664
5,2025-07-16 12:00:00,24,12,2,26.0,30.0,17.0,35.333333333333336,26.285714285714285,26.0,35.333333333333336
5,2025-07-16 13:00:00,26,13,2,24.0,5.0,50.0,25.33333333333333,27.857142857142858,24.0,25.333333333333332
5,2025-07-16 14:00:00,19,14,2,26.0,9.0,26.0,23.0,29.142857142857142,26.0,23.0
5,2025-07-16 15:00:00,20,15,2,19.0,37.0,45.0,21.666666666666668,30.142857142857142,19.0,21.666666666666668
5,2025-07-16 16:00:00,15,16,2,20.0,65.0,18.0,18.0,26.571428571428573,20.0,18.0
5,2025-07-17 06:00:00,62,6,3,15.0,77.0,48.0,32.333333333333336,27.428571428571427,15.0,32.333333333333336
5,2025-07-17 07:00:00,52,7,3,62.0,18.0,37.0,43.0,31.142857142857142,62.0,43.0
5,2025-07-17 08:00:00,45,8,3,52.0,37.0,36.0,53.0,34.142857142857146,52.0,53.0
5,2025-07-17 09:00:00,1,9,3,45.0,27.0,44.0,32.666666666666664,30.571428571428573,45.0,32.666666666666664
5,2025-07-17 16:00:00,11,16,3,1.0,24.0,27.0,19.0,29.428571428571427,1.0,19.0
5,2025-07-17 17:00:00,25,17,3,11.0,29.0,40.0,12.333333333333334,30.142857142857142,11.0,12.333333333333334
5,2025-07-17 18:00:00,14,18,3,25.0,21.0,41.0,16.666666666666668,30.0,25.0,16.666666666666668
5,2025-07-18 09:00:00,35,9,4,14.0,44.0,32.0,24.666666666666668,26.142857142857142,14.0,24.666666666666668
5,2025-07-18 10:00:00,69,10,4,35.0,34.0,9.0,39.333333333333336,28.571428571428573,35.0,39.333333333333336
5,2025-07-18 11:00:00,33,11,4,69.0,5.0,32.0,45.66666666666666,26.857142857142858,69.0,45.666666666666664
5,2025-07-18 12:00:00,31,12,4,33.0,78.0,49.0,44.333333333333336,31.142857142857142,33.0,44.333333333333336
5,2025-07-18 13:00:00,21,13,4,31.0,83.0,40.0,28.33333333333333,32.57142857142857,31.0,28.333333333333332
5,2025-07-19 06:00:00,79,6,5,21.0,58.0,48.0,43.66666666666666,40.285714285714285,21.0,43.666666666666664
5,2025-07-19 07:00:00,32,7,5,79.0,15.0,22.0,44.0,42.85714285714285,79.0,44.0
5,2025-07-19 13:00:00,7,13,5,32.0,10.0,46.0,39.333333333333336,38.85714285714285,32.0,39.333333333333336
5,2025-07-19 14:00:00,30,14,5,7.0,13.0,78.0,23.0,33.285714285714285,7.0,23.0
5,2025-07-19 15:00:00,34,15,5,30.0,40.0,58.0,23.666666666666668,33.42857142857143,30.0,23.666666666666668
5,2025-07-19 16:00:00,55,16,5,34.0,56.0,86.0,39.66666666666666,36.85714285714285,34.0,39.666666666666664
5,2025-07-19 17:00:00,24,17,5,55.0,26.0,2.0,37.66666666666666,37.285714285714285,55.0,37.666666666666664
5,2025-07-19 18:00:00,11,18,5,24.0,24.0,24.0,30.0,27.571428571428573,24.0,30.0
5,2025-07-20 07:00:00,16,7,6,11.0,26.0,22.0,17.0,25.285714285714285,11.0,17.0
5,2025-07-20 08:00:00,64,8,6,16.0,19.0,58.0,30.33333333333333,33.42857142857143,16.0,30.333333333333332
5,2025-07-20 09:00:00,42,9,6,64.0,20.0,103.0,40.66666666666666,35.142857142857146,64.0,40.666666666666664
5,2025-07-20 10:00:00,37,10,6,42.0,15.0,94.0,47.66666666666666,35.57142857142857,42.0,47.666666666666664
5,2025-07-21 10:00:00,25,10,0,37.0,62.0,90.0,34.666666666666664,31.285714285714285,37.0,34.666666666666664
5,2025-07-21 11:00:00,30,11,0,25.0,52.0,28.0,30.666666666666668,32.142857142857146,25.0,30.666666666666668
5,2025-07-21 12:00:00,34,12,0,30.0,45.0,32.0,29.666666666666668,35.42857142857143,30.0,29.666666666666668
5,2025-07-21 13:00:00,27,13,0,34.0,1.0,17.0,30.33333333333333,37.0,34.0,30.333333333333332
5,2025-07-21 14:00:00,15,14,0,27.0,11.0,23.0,25.33333333333333,30.0,27.0,25.333333333333332
5,2025-07-21 15:00:00,23,15,0,15.0,25.0,13.0,21.666666666666668,27.285714285714285,15.0,21.666666666666668
5,2025-07-21 16:00:00,27,16,0,23.0,14.0,22.0,21.666666666666668,25.857142857142858,23.0,21.666666666666668
5,2025-07-21 17:00:00,29,17,0,27.0,35.0,34.0,26.33333333333333,26.428571428571427,27.0,26.333333333333332
5,2025-07-21 18:00:00,17,18,0,29.0,69.0,8.0,24.33333333333333,24.571428571428573,29.0,24.333333333333332
5,2025-07-22 07:00:00,122,7,1,17.0,33.0,40.0,56.0,37.142857142857146,17.0,56.0
5,2025-07-22 08:00:00,97,8,1,122.0,31.0,72.0,78.66666666666667,47.142857142857146,122.0,78.66666666666667
5,2025-07-22 09:00:00,60,9,1,97.0,21.0,27.0,93.0,53.57142857142857,97.0,93.0
5,2025-07-23 09:00:00,32,9,2,60.0,79.0,4.0,63.0,54.85714285714285,60.0,63.0
5,2025-07-23 10:00:00,91,10,2,32.0,32.0,27.0,61.0,64.0,32.0,61.0
5,2025-07-23 11:00:00,28,11,2,91.0,7.0,23.0,50.333333333333336,63.85714285714285,91.0,50.333333333333336
5,2025-07-23 12:00:00,21,12,2,28.0,30.0,12.0,46.66666666666666,64.42857142857143,28.0,46.666666666666664
5,2025-07-23 13:00:00,29,13,2,21.0,34.0,62.0,26.0,51.142857142857146,21.0,26.0
5,2025-07-23 14:00:00,21,14,2,29.0,55.0,99.0,23.666666666666668,40.285714285714285,29.0,23.666666666666668
5,2025-07-23 15:00:00,34,15,2,21.0,24.0,12.0,28.0,36.57142857142857,21.0,28.0
5,2025-07-23 16:00:00,8,16,2,34.0,11.0,29.0,21.0,33.142857142857146,34.0,21.0
5,2025-07-24 07:00:00,102,7,3,8.0,16.0,15.0,48.0,34.714285714285715,8.0,48.0
5,2025-07-24 08:00:00,69,8,3,102.0,64.0,10.0,59.66666666666666,40.57142857142857,102.0,59.666666666666664
5,2025-07-24 09:00:00,37,9,3,69.0,42.0,64.0,69.33333333333333,42.85714285714285,69.0,69.33333333333333
5,2025-07-24 16:00:00,20,16,3,37.0,37.0,63.0,42.0,41.57142857142857,37.0,42.0
5,2025-07-24 17:00:00,30,17,3,20.0,25.0,5.0,29.0,42.85714285714285,20.0,29.0
5,2025-07-24 18:00:00,9,18,3,30.0,30.0,1.0,19.666666666666668,39.285714285714285,30.0,19.666666666666668
5,2025-07-25 09:00:00,67,9,4,9.0,34.0,31.0,35.333333333333336,47.71428571428572,9.0,35.333333333333336
5,2025-07-25 10:00:00,60,10,4,67.0,27.0,15.0,45.333333333333336,41.71428571428572,67.0,45.333333333333336
5,2025-07-25 11:00:00,29,11,4,60.0,15.0,23.0,52.0,36.0,60.0,52.0
5,2025-07-25 12:00:00,23,12,4,29.0,23.0,21.0,37.333333333333336,34.0,29.0,37.333333333333336
5,2025-07-25 13:00:00,25,13,4,23.0,27.0,18.0,25.666666666666668,34.714285714285715,23.0,25.666666666666668
5,2025-07-25 14:00:00,35,14,4,25.0,29.0,5.0,27.666666666666668,35.42857142857143,25.0,27.666666666666668
5,2025-07-26 06:00:00,80,6,5,35.0,17.0,46.0,46.66666666666666,45.57142857142857,35.0,46.666666666666664
5,2025-07-26 07:00:00,92,7,5,80.0,122.0,62.0,69.0,49.142857142857146,80.0,69.0
5,2025-07-26 08:00:00,64,8,5,92.0,97.0,60.0,78.66666666666667,49.71428571428572,92.0,78.66666666666667
5,2025-07-26 14:00:00,6,14,5,64.0,60.0,24.0,54.0,46.42857142857143,64.0,54.0
5,2025-07-26 15:00:00,27,15,5,6.0,32.0,76.0,32.333333333333336,47.0,6.0,32.333333333333336
5,2025-07-26 16:00:00,22,16,5,27.0,91.0,2.0,18.33333333333333,46.57142857142857,27.0,18.333333333333332
5,2025-07-26 17:00:00,21,17,5,22.0,28.0,11.0,23.33333333333333,44.57142857142857,22.0,23.333333333333332
5,2025-07-26 18:00:00,21,18,5,21.0,21.0,27.0,21.33333333333333,36.142857142857146,21.0,21.333333333333332
5,2025-07-27 08:00:00,25,8,6,21.0,29.0,30.0,22.33333333333333,26.571428571428573,21.0,22.333333333333332
5,2025-07-27 09:00:00,84,9,6,25.0,21.0,33.0,43.333333333333336,29.428571428571427,25.0,43.333333333333336
5,2025-07-27 10:00:00,99,10,6,84.0,34.0,16.0,69.33333333333333,42.71428571428572,84.0,69.33333333333333
5,2025-07-27 11:00:00,35,11,6,99.0,8.0,27.0,72.66666666666667,43.85714285714285,99.0,72.66666666666667
5,2025-07-27 12:00:00,40,12,6,35.0,102.0,27.0,58.0,46.42857142857143,35.0,58.0
5,2025-07-27 13:00:00,32,13,6,40.0,69.0,12.0,35.666666666666664,48.0,40.0,35.666666666666664
5,2025-07-28 06:00:00,83,6,0,32.0,37.0,58.0,51.66666666666666,56.85714285714285,32.0,51.666666666666664
5,2025-07-28 07:00:00,46,7,0,83.0,20.0,67.0,53.66666666666666,59.85714285714285,83.0,53.666666666666664
5,2025-07-28 14:00:00,34,14,0,46.0,30.0,54.0,54.333333333333336,52.71428571428572,46.0,54.333333333333336
5,2025-07-28 15:00:00,24,15,0,34.0,9.0,48.0,34.666666666666664,42.0,34.0,34.666666666666664
5,2025-07-28 16:00:00,37,16,0,24.0,67.0,38.0,31.666666666666668,42.285714285714285,24.0,31.666666666666668
5,2025-07-28 17:00:00,48,17,0,37.0,60.0,13.0,36.333333333333336,43.42857142857143,37.0,36.333333333333336
5,2025-07-28 18:00:00,11,18,0,48.0,29.0,22.0,32.0,40.42857142857143,48.0,32.0
5,2025-07-29 07:00:00,31,7,1,11.0,23.0,32.0,30.0,33.0,11.0,30.0
5,2025-07-29 08:00:00,65,8,1,31.0,25.0,21.0,35.666666666666664,35.714285714285715,31.0,35.666666666666664
5,2025-07-29 09:00:00,73,9,1,65.0,35.0,36.0,56.333333333333336,41.285714285714285,65.0,56.333333333333336
5,2025-07-29 10:00:00,87,10,1,73.0,80.0,24.0,75.0,50.285714285714285,73.0,75.0
5,2025-07-29 11:00:00,28,11,1,87.0,92.0,25.0,62.66666666666666,49.0,87.0,62.666666666666664
5,2025-07-29 12:00:00,7,12,1,28.0,64.0,10.0,40.66666666666666,43.142857142857146,28.0,40.666666666666664
5,2025-07-30 06:00:00,64,6,2,7.0,6.0,19.0,33.0,50.71428571428572,7.0,33.0
5,2025-07-30 07:00:00,13,7,2,64.0,27.0,32.0,28.0,48.142857142857146,64.0,28.0
5,2025-07-30 12:00:00,10,12,2,13.0,22.0,59.0,29.0,40.285714285714285,13.0,29.0
5,2025-07-30 13:00:00,23,13,2,10.0,21.0,54.0,15.333333333333334,33.142857142857146,10.0,15.333333333333334
5,2025-07-30 14:00:00,26,14,2,23.0,21.0,73.0,19.666666666666668,24.428571428571427,23.0,19.666666666666668
5,2025-07-30 15:00:00,20,15,2,26.0,25.0,37.0,23.0,23.285714285714285,26.0,23.0
5,2025-07-30 16:00:00,26,16,2,20.0,84.0,49.0,24.0,26.0,20.0,24.0
5,2025-07-30 17:00:00,29,17,2,26.0,99.0,18.0,25.0,21.0,26.0,25.0
5,2025-07-30 18:00:00,18,18,2,29.0,35.0,15.0,24.33333333333333,21.714285714285715,29.0,24.333333333333332
5,2025-07-31 07:00:00,56,7,3,18.0,40.0,29.0,34.333333333333336,28.285714285714285,18.0,34.333333333333336
5,2025-07-31 08:00:00,83,8,3,56.0,32.0,36.0,52.333333333333336,36.85714285714285,56.0,52.333333333333336
5,2025-07-31 09:00:00,52,9,3,83.0,83.0,31.0,63.66666666666666,40.57142857142857,83.0,63.666666666666664
5,2025-07-31 10:00:00,91,10,3,52.0,46.0,29.0,75.33333333333333,50.71428571428572,52.0,75.33333333333333
5,2025-07-31 11:00:00,31,11,3,91.0,34.0,25.0,58.0,51.42857142857143,91.0,58.0
5,2025-08-01 11:00:00,7,11,4,31.0,24.0,23.0,43.0,48.285714285714285,31.0,43.0
5,2025-08-01 12:00:00,17,12,4,7.0,37.0,101.0,18.33333333333333,48.142857142857146,7.0,18.333333333333332
5,2025-08-01 13:00:00,41,13,4,17.0,48.0,96.0,21.666666666666668,46.0,17.0,21.666666666666668
5,2025-08-01 14:00:00,54,14,4,41.0,11.0,68.0,37.333333333333336,41.85714285714285,41.0,37.333333333333336
5,2025-08-01 15:00:00,49,15,4,54.0,31.0,72.0,48.0,41.42857142857143,54.0,48.0
5,2025-08-01 16:00:00,30,16,4,49.0,65.0,46.0,44.333333333333336,32.714285714285715,49.0,44.333333333333336
5,2025-08-01 17:00:00,22,17,4,30.0,73.0,41.0,33.666666666666664,31.428571428571427,30.0,33.666666666666664
5,2025-08-01 18:00:00,23,18,4,22.0,87.0,26.0,25.0,33.714285714285715,22.0,25.0
5,2025-08-02 06:00:00,85,6,5,23.0,28.0,21.0,43.333333333333336,43.42857142857143,23.0,43.333333333333336
5,2025-08-02 07:00:00,72,7,5,85.0,7.0,38.0,60.0,47.85714285714285,85.0,60.0
5,2025-08-02 08:00:00,85,8,5,72.0,64.0,30.0,80.66666666666667,52.285714285714285,72.0,80.66666666666667
5,2025-08-02 09:00:00,90,9,5,85.0,13.0,60.0,82.33333333333333,58.142857142857146,85.0,82.33333333333333
5,2025-08-02 10:00:00,45,10,5,90.0,10.0,80.0,73.33333333333333,60.285714285714285,90.0,73.33333333333333
5,2025-08-03 10:00:00,42,10,6,45.0,23.0,31.0,59.0,63.142857142857146,45.0,59.0
5,2025-08-03 11:00:00,21,11,6,42.0,26.0,11.0,36.0,62.85714285714285,42.0,36.0
5,2025-08-03 12:00:00,29,12,6,21.0,20.0,26.0,30.666666666666668,54.85714285714285,21.0,30.666666666666668
5,2025-08-03 13:00:00,29,13,6,29.0,26.0,18.0,26.33333333333333,48.71428571428572,29.0,26.333333333333332
5,2025-08-03 14:00:00,14,14,6,29.0,29.0,54.0,24.0,38.57142857142857,29.0,24.0
5,2025-08-03 15:00:00,34,15,6,14.0,18.0,83.0,25.666666666666668,30.571428571428573,14.0,25.666666666666668
5,2025-08-03 16:00:00,45,16,6,34.0,56.0,18.0,31.0,30.571428571428573,34.0,31.0
5,2025-08-03 17:00:00,31,17,6,45.0,83.0,18.0,36.66666666666666,29.0,45.0,36.666666666666664
5,2025-08-04 06:00:00,95,6,0,31.0,52.0,26.0,57.0,39.57142857142857,31.0,57.0
5,2025-08-04 07:00:00,65,7,0,95.0,91.0,3.0,63.66666666666666,44.71428571428572,95.0,63.666666666666664
5,2025-08-04 08:00:00,70,8,0,65.0,31.0,70.0,76.66666666666667,50.57142857142857,65.0,76.66666666666667
5,2025-08-04 09:00:00,95,9,0,70.0,7.0,66.0,76.66666666666667,62.142857142857146,70.0,76.66666666666667
5,2025-08-04 17:00:00,3,17,0,95.0,17.0,27.0,56.0,57.71428571428572,95.0,56.0
5,2025-08-04 18:00:00,4,18,0,3.0,41.0,19.0,34.0,51.85714285714285,3.0,34.0
5,2025-08-05 10:00:00,77,10,1,4.0,54.0,22.0,28.0,58.42857142857143,4.0,28.0
5,2025-08-05 11:00:00,23,11,1,77.0,49.0,22.0,34.666666666666664,48.142857142857146,77.0,34.666666666666664
5,2025-08-05 12:00:00,35,12,1,23.0,30.0,17.0,45.0,43.85714285714285,23.0,45.0
5,2025-08-05 13:00:00,31,13,1,35.0,22.0,8.0,29.666666666666668,38.285714285714285,35.0,29.666666666666668
5,2025-08-05 14:00:00,33,14,1,31.0,23.0,37.0,33.0,29.428571428571427,31.0,33.0
5,2025-08-05 15:00:00,31,15,1,33.0,85.0,54.0,31.666666666666668,33.42857142857143,33.0,31.666666666666668
5,2025-08-05 16:00:00,19,16,1,31.0,72.0,59.0,27.666666666666668,35.57142857142857,31.0,27.666666666666668
5,2025-08-06 07:00:00,102,7,2,19.0,85.0,27.0,50.66666666666666,39.142857142857146,19.0,50.666666666666664
5,2025-08-06 08:00:00,74,8,2,102.0,90.0,38.0,65.0,46.42857142857143,102.0,65.0
5,2025-08-06 09:00:00,45,9,2,74.0,45.0,14.0,73.66666666666667,47.85714285714285,74.0,73.66666666666667
5,2025-08-06 17:00:00,27,17,2,45.0,42.0,2.0,48.66666666666666,47.285714285714285,45.0,48.666666666666664
5,2025-08-06 18:00:00,18,18,2,27.0,21.0,33.0,30.0,45.142857142857146,27.0,30.0
5,2025-08-07 09:00:00,56,9,3,18.0,29.0,26.0,33.666666666666664,48.71428571428572,18.0,33.666666666666664
5,2025-08-07 10:00:00,132,10,3,56.0,29.0,30.0,68.66666666666667,64.85714285714286,56.0,68.66666666666667
5,2025-08-07 11:00:00,17,11,3,132.0,14.0,25.0,68.33333333333333,52.71428571428572,132.0,68.33333333333333
5,2025-08-07 12:00:00,32,12,3,17.0,34.0,30.0,60.333333333333336,46.71428571428572,17.0,60.333333333333336
5,2025-08-07 13:00:00,27,13,3,32.0,45.0,5.0,25.33333333333333,44.142857142857146,32.0,25.333333333333332
5,2025-08-07 14:00:00,29,14,3,27.0,31.0,9.0,29.33333333333333,44.42857142857143,27.0,29.333333333333332
5,2025-08-08 07:00:00,43,7,4,29.0,95.0,37.0,33.0,48.0,29.0,33.0
5,2025-08-08 08:00:00,42,8,4,43.0,65.0,65.0,38.0,46.0,43.0,38.0
5,2025-08-08 14:00:00,10,14,4,42.0,70.0,77.0,31.666666666666668,28.571428571428573,42.0,31.666666666666668
5,2025-08-08 15:00:00,60,15,4,10.0,95.0,18.0,37.333333333333336,34.714285714285715,10.0,37.333333333333336
5,2025-08-08 16:00:00,50,16,4,60.0,3.0,37.0,40.0,37.285714285714285,60.0,40.0
5,2025-08-08 17:00:00,49,17,4,50.0,4.0,27.0,53.0,40.42857142857143,50.0,53.0
5,2025-08-08 18:00:00,10,18,4,49.0,77.0,24.0,36.333333333333336,37.71428571428572,49.0,36.333333333333336
5,2025-08-09 09:00:00,37,9,5,10.0,23.0,29.0,32.0,36.85714285714285,10.0,32.0
5,2025-08-09 10:00:00,34,10,5,37.0,35.0,21.0,27.0,35.714285714285715,37.0,27.0
5,2025-08-09 11:00:00,39,11,5,34.0,31.0,44.0,36.66666666666666,39.85714285714285,34.0,36.666666666666664
5,2025-08-09 12:00:00,22,12,5,39.0,33.0,34.0,31.666666666666668,34.42857142857143,39.0,31.666666666666668
5,2025-08-09 13:00:00,49,13,5,22.0,31.0,5.0,36.66666666666666,34.285714285714285,22.0,36.666666666666664
5,2025-08-09 14:00:00,43,14,5,49.0,19.0,78.0,38.0,33.42857142857143,49.0,38.0
5,2025-08-09 15:00:00,19,15,5,43.0,102.0,83.0,37.0,34.714285714285715,43.0,37.0
5,2025-08-10 07:00:00,24,7,6,19.0,74.0,58.0,28.666666666666668,32.857142857142854,19.0,28.666666666666668
5,2025-08-10 08:00:00,34,8,6,24.0,45.0,15.0,25.666666666666668,32.857142857142854,24.0,25.666666666666668
5,2025-08-10 09:00:00,12,9,6,34.0,27.0,10.0,23.33333333333333,29.0,34.0,23.333333333333332
5,2025-08-10 15:00:00,27,15,6,12.0,18.0,13.0,24.33333333333333,29.714285714285715,12.0,24.333333333333332
5,2025-08-10 16:00:00,57,16,6,27.0,56.0,40.0,32.0,30.857142857142858,27.0,32.0
5,2025-08-10 17:00:00,40,17,6,57.0,132.0,56.0,41.333333333333336,30.428571428571427,57.0,41.333333333333336
5,2025-08-10 18:00:00,15,18,6,40.0,17.0,26.0,37.333333333333336,29.857142857142858,40.0,37.333333333333336
5,2025-08-11 09:00:00,21,9,0,15.0,32.0,24.0,25.33333333333333,29.428571428571427,15.0,25.333333333333332
5,2025-08-11 10:00:00,35,10,0,21.0,27.0,26.0,23.666666666666668,29.571428571428573,21.0,23.666666666666668
5,2025-08-11 11:00:00,18,11,0,35.0,29.0,19.0,24.666666666666668,30.428571428571427,35.0,24.666666666666668
5,2025-08-11 12:00:00,30,12,0,18.0,43.0,20.0,27.666666666666668,30.857142857142858,18.0,27.666666666666668
5,2025-08-11 13:00:00,48,13,0,30.0,42.0,15.0,32.0,29.571428571428573,30.0,32.0
5,2025-08-11 14:00:00,34,14,0,48.0,10.0,62.0,37.333333333333336,28.714285714285715,48.0,37.333333333333336
5,2025-08-11 15:00:00,35,15,0,34.0,60.0,52.0,39.0,31.571428571428573,34.0,39.0
5,2025-08-11 16:00:00,2,16,0,35.0,50.0,45.0,23.666666666666668,28.857142857142858,35.0,23.666666666666668
5,2025-08-12 06:00:00,42,6,1,2.0,49.0,1.0,26.33333333333333,29.857142857142858,2.0,26.333333333333332
5,2025-08-12 07:00:00,71,7,1,42.0,10.0,11.0,38.333333333333336,37.42857142857143,42.0,38.333333333333336
5,2025-08-12 08:00:00,48,8,1,71.0,37.0,25.0,53.66666666666666,40.0,71.0,53.666666666666664
5,2025-08-12 16:00:00,40,16,1,48.0,34.0,14.0,53.0,38.85714285714285,48.0,53.0
5,2025-08-12 17:00:00,45,17,1,40.0,39.0,35.0,44.333333333333336,40.42857142857143,40.0,44.333333333333336
5,2025-08-12 18:00:00,13,18,1,45.0,22.0,69.0,32.666666666666664,37.285714285714285,45.0,32.666666666666664
5,2025-08-13 08:00:00,27,8,2,13.0,49.0,33.0,28.33333333333333,40.85714285714285,13.0,28.333333333333332
5,2025-08-13 09:00:00,83,9,2,27.0,43.0,31.0,41.0,46.71428571428572,27.0,41.0
5,2025-08-13 10:00:00,48,10,2,83.0,19.0,21.0,52.66666666666666,43.42857142857143,83.0,52.666666666666664
5,2025-08-13 11:00:00,13,11,2,48.0,24.0,79.0,48.0,38.42857142857143,48.0,48.0
5,2025-08-13 12:00:00,19,12,2,13.0,34.0,32.0,26.666666666666668,35.42857142857143,13.0,26.666666666666668
5,2025-08-13 13:00:00,30,13,2,19.0,12.0,7.0,20.666666666666668,33.285714285714285,19.0,20.666666666666668
5,2025-08-13 14:00:00,3,14,2,30.0,27.0,30.0,17.333333333333332,31.857142857142858,30.0,17.333333333333332
5,2025-08-14 06:00:00,40,6,3,3.0,57.0,34.0,24.33333333333333,33.714285714285715,3.0,24.333333333333332
5,2025-08-14 07:00:00,69,7,3,40.0,40.0,55.0,37.333333333333336,31.714285714285715,40.0,37.333333333333336
5,2025-08-14 08:00:00,39,8,3,69.0,15.0,24.0,49.333333333333336,30.428571428571427,69.0,49.333333333333336
5,2025-08-14 14:00:00,30,14,3,39.0,21.0,11.0,46.0,32.857142857142854,39.0,46.0
5,2025-08-14 15:00:00,26,15,3,30.0,35.0,16.0,31.666666666666668,33.857142857142854,30.0,31.666666666666668
5,2025-08-14 16:00:00,28,16,3,26.0,18.0,64.0,28.0,33.57142857142857,26.0,28.0
5,2025-08-14 17:00:00,15,17,3,28.0,30.0,42.0,23.0,35.285714285714285,28.0,23.0
5,2025-08-14 18:00:00,12,18,3,15.0,48.0,37.0,18.33333333333333,31.285714285714285,15.0,18.333333333333332
5,2025-08-14 19:00:00,5,19,3,12.0,34.0,25.0,10.666666666666666,22.142857142857142,12.0,10.666666666666666
5,2025-08-15 08:00:00,36,8,4,5.0,35.0,30.0,17.666666666666668,21.714285714285715,5.0,17.666666666666668
5,2025-08-15 09:00:00,64,9,4,36.0,2.0,34.0,35.0,26.571428571428573,36.0,35.0
5,2025-08-15 10:00:00,83,10,4,64.0,42.0,27.0,61.0,34.714285714285715,64.0,61.0
5,2025-08-15 11:00:00,25,11,4,83.0,71.0,15.0,57.333333333333336,34.285714285714285,83.0,57.333333333333336
5,2025-08-15 12:00:00,26,12,4,25.0,48.0,23.0,44.66666666666666,35.857142857142854,25.0,44.666666666666664
5,2025-08-15 13:00:00,14,13,4,26.0,40.0,27.0,21.666666666666668,36.142857142857146,26.0,21.666666666666668
5,2025-08-16 07:00:00,64,7,5,14.0,45.0,29.0,34.666666666666664,44.57142857142857,14.0,34.666666666666664
5,2025-08-16 08:00:00,37,8,5,64.0,13.0,17.0,38.333333333333336,44.71428571428572,64.0,38.333333333333336
5,2025-08-16 09:00:00,65,9,5,37.0,27.0,122.0,55.333333333333336,44.85714285714285,37.0,55.333333333333336
5,2025-08-16 10:00:00,38,10,5,65.0,83.0,97.0,46.66666666666666,38.42857142857143,65.0,46.666666666666664
5,2025-08-16 11:00:00,7,11,5,38.0,48.0,60.0,36.66666666666666,35.857142857142854,38.0,36.666666666666664
5,2025-08-16 13:00:00,5,13,5,7.0,13.0,32.0,16.666666666666668,32.857142857142854,7.0,16.666666666666668
5,2025-08-16 14:00:00,27,14,5,5.0,19.0,91.0,13.0,34.714285714285715,5.0,13.0
5,2025-08-16 15:00:00,11,15,5,27.0,30.0,28.0,14.333333333333334,27.142857142857142,27.0,14.333333333333334
5,2025-08-16 16:00:00,21,16,5,11.0,3.0,21.0,19.666666666666668,24.857142857142858,11.0,19.666666666666668
5,2025-08-16 17:00:00,21,17,5,21.0,40.0,29.0,17.666666666666668,18.571428571428573,21.0,17.666666666666668
5,2025-08-16 18:00:00,15,18,5,21.0,69.0,21.0,19.0,15.285714285714286,21.0,19.0
5,2025-08-16 19:00:00,1,19,5,15.0,39.0,34.0,12.333333333333334,14.428571428571429,15.0,12.333333333333334
5,2025-08-16 20:00:00,3,20,5,1.0,30.0,8.0,6.333333333333333,14.142857142857142,1.0,6.333333333333333
5,2025-08-17 11:00:00,38,11,6,3.0,26.0,102.0,14.0,15.714285714285714,3.0,14.0
5,2025-08-17 12:00:00,33,12,6,38.0,28.0,69.0,24.666666666666668,18.857142857142858,38.0,24.666666666666668
5,2025-08-17 13:00:00,46,13,6,33.0,15.0,37.0,39.0,22.428571428571427,33.0,39.0
5,2025-08-17 14:00:00,42,14,6,46.0,12.0,20.0,40.333333333333336,25.428571428571427,46.0,40.333333333333336
5,2025-08-17 15:00:00,49,15,6,42.0,5.0,30.0,45.66666666666666,30.285714285714285,42.0,45.666666666666664
